activity,lap,timestamp,seconds,lat,long,alt,dist,heart,cad
Running,6,2015-07-04T10:03:43.000-07:00,1436029423,37.600810050964355,-122.40715110301971,40.59,4213.530421947993,158,0
Running,6,2015-07-04T10:03:44.000-07:00,1436029424,37.60083496570587,-122.40711736679077,39.72,4217.59347445396,158,0
Running,6,2015-07-04T10:03:45.000-07:00,1436029425,37.60085713863373,-122.40708386898041,39.2,4221.438948679881,159,0
Running,6,2015-07-04T10:03:46.000-07:00,1436029426,37.60087740421295,-122.40705394744873,39.56,4224.906880690603,159,0
Running,6,2015-07-04T10:03:47.000-07:00,1436029427,37.60089683532715,-122.40702497959137,39.9,4228.250695024795,159,0
Running,6,2015-07-04T10:03:48.000-07:00,1436029428,37.600916624069214,-122.40700042247772,39.62,4231.3365033660575,159,0
Running,6,2015-07-04T10:03:49.000-07:00,1436029429,37.60093355178833,-122.40698003768921,39.26,4233.938052677553,159,0
Running,6,2015-07-04T10:03:50.000-07:00,1436029430,37.600950479507446,-122.40695798397064,38.78,4236.643188223276,158,0
Running,6,2015-07-04T10:03:51.000-07:00,1436029431,37.60096859931946,-122.40692913532257,39.16,4239.886452211452,158,0
Running,6,2015-07-04T10:03:52.000-07:00,1436029432,37.60098481178284,-122.40690064430237,38.94,4242.976750427241,158,0
Running,6,2015-07-04T10:03:53.000-07:00,1436029433,37.60100471973419,-122.40686976909637,38.38,4246.483726785556,158,0
Running,6,2015-07-04T10:03:54.000-07:00,1436029434,37.60102570056915,-122.40684282779694,38.3,4249.81179703341,158,0
Running,6,2015-07-04T10:03:55.000-07:00,1436029435,37.60104703903198,-122.4068192243576,37.84,4252.966758307451,158,0
Running,6,2015-07-04T10:03:56.000-07:00,1436029436,37.60106706619263,-122.40679430961609,38.45,4256.093558855307,158,0
Running,6,2015-07-04T10:03:57.000-07:00,1436029437,37.6010879278183,-122.40676546096802,38.39,4259.5345239234,158,0
Running,6,2015-07-04T10:03:58.000-07:00,1436029438,37.60110652446747,-122.40673267841339,38.05,4263.086553329153,158,0
Running,6,2015-07-04T10:03:59.000-07:00,1436029439,37.601118087768555,-122.40670669078827,38.23,4265.7123452596325,158,0
Running,6,2015-07-04T10:04:00.000-07:00,1436029440,37.60112822055817,-122.40668106079102,38.52,4268.235788424302,158,0
Running,6,2015-07-04T10:04:01.000-07:00,1436029441,37.60113716125488,-122.40665483474731,38.49,4270.751045398774,158,0
Running,6,2015-07-04T10:04:02.000-07:00,1436029442,37.60114812850952,-122.40662717819214,38.08,4273.475669761781,158,0
Running,6,2015-07-04T10:04:03.000-07:00,1436029443,37.60115945339203,-122.40659809112549,37.82,4276.330864869649,158,0
Running,6,2015-07-04T10:04:04.000-07:00,1436029444,37.60117220878601,-122.40657198429108,37.95,4279.032978454633,158,0
Running,6,2015-07-04T10:04:05.000-07:00,1436029445,37.60118794441223,-122.40654444694519,38.22,4282.024107026579,158,0
Running,6,2015-07-04T10:04:06.000-07:00,1436029446,37.60120463371277,-122.40652346611023,37.86,4284.643323183558,158,0
Running,6,2015-07-04T10:04:07.000-07:00,1436029447,37.60122454166412,-122.40650117397308,37.32,4287.602568419199,158,0
Running,6,2015-07-04T10:04:08.000-07:00,1436029448,37.60124444961548,-122.40646946430206,36.66,4291.166857909274,158,0
Running,6,2015-07-04T10:04:09.000-07:00,1436029449,37.60126233100891,-122.40643656253815,36.63,4294.681832876803,158,0
Running,6,2015-07-04T10:04:10.000-07:00,1436029450,37.60127878189087,-122.40640032291412,36.62,4298.36136314219,158,0
Running,6,2015-07-04T10:04:11.000-07:00,1436029451,37.60129737854004,-122.40636253356934,37.76,4302.280441224885,158,0
Running,6,2015-07-04T10:04:12.000-07:00,1436029452,37.601314663887024,-122.40632677078247,37.89,4305.971043504151,158,0
Running,6,2015-07-04T10:04:13.000-07:00,1436029453,37.601330161094666,-122.40629434585571,37.79,4309.307105347469,158,0
Running,6,2015-07-04T10:04:14.000-07:00,1436029454,37.601346135139465,-122.40625727176666,37.94,4313.0249758450145,158,0
Running,6,2015-07-04T10:04:15.000-07:00,1436029455,37.60136306285858,-122.40622365474701,38.29,4316.534082513429,157,0
Running,6,2015-07-04T10:04:16.000-07:00,1436029456,37.60138404369354,-122.40619254112244,38.39,4320.133516069931,157,0
Running,6,2015-07-04T10:04:17.000-07:00,1436029457,37.60140335559845,-122.40616500377655,37.73,4323.373355695355,157,0
Running,6,2015-07-04T10:04:18.000-07:00,1436029458,37.60141944885254,-122.4061371088028,37.63,4326.413324874693,157,0
Running,6,2015-07-04T10:04:19.000-07:00,1436029459,37.60143232345581,-122.4061050415039,35.34,4329.580385889243,157,0
Running,6,2015-07-04T10:04:20.000-07:00,1436029460,37.60144507884979,-122.40607190132141,35.16,4332.82622342986,158,0
Running,6,2015-07-04T10:04:21.000-07:00,1436029461,37.60145831108093,-122.4060411453247,34.99,4335.909460293528,158,0
Running,6,2015-07-04T10:04:22.000-07:00,1436029462,37.60147440433502,-122.40601468086243,34.68,4338.848488735026,158,0
Running,6,2015-07-04T10:04:23.000-07:00,1436029463,37.601492047309875,-122.40599167346954,35.19,4341.669296576618,158,0
Running,6,2015-07-04T10:04:24.000-07:00,1436029464,37.601510643959045,-122.4059716463089,35.31,4344.387548985973,158,0
Running,6,2015-07-04T10:04:25.000-07:00,1436029465,37.60152745246887,-122.40594637393951,35.27,4347.294469718302,158,0
Running,6,2015-07-04T10:04:26.000-07:00,1436029466,37.601545572280884,-122.40591168403625,35.04,4350.954953401501,158,0
Running,6,2015-07-04T10:04:27.000-07:00,1436029467,37.60156226158142,-122.40586817264557,35.16,4355.213760434356,158,0
Running,6,2015-07-04T10:04:28.000-07:00,1436029468,37.601574063301086,-122.40583169460297,35.42,4358.684977488942,158,0
Running,6,2015-07-04T10:04:29.000-07:00,1436029469,37.60158443450928,-122.40580022335052,34.82,4361.687774883129,158,0
Running,6,2015-07-04T10:04:30.000-07:00,1436029470,37.60159742832184,-122.40577054023743,34.49,4364.6753745520955,159,0
Running,6,2015-07-04T10:04:31.000-07:00,1436029471,37.60161566734314,-122.4057377576828,34.09,4368.20438537528,159,0
Running,6,2015-07-04T10:04:32.000-07:00,1436029472,37.60163605213165,-122.40570139884949,34.34,4372.128376616682,159,0
Running,6,2015-07-04T10:04:33.000-07:00,1436029473,37.60165452957153,-122.40566396713257,34.57,4376.013687473298,159,0
Running,6,2015-07-04T10:04:34.000-07:00,1436029474,37.6016731262207,-122.40562880039215,34.04,4379.7384831932495,159,0
Running,6,2015-07-04T10:04:35.000-07:00,1436029475,37.60168898105621,-122.4056009054184,33.3,4382.762915264097,159,0
Running,6,2015-07-04T10:04:36.000-07:00,1436029476,37.60170376300812,-122.40558123588562,33.65,4385.151294558751,159,0
Running,6,2015-07-04T10:04:37.000-07:00,1436029477,37.60172474384308,-122.40555965900421,33.74,4388.160608258076,159,0
Running,6,2015-07-04T10:04:38.000-07:00,1436029478,37.601749897003174,-122.40553641319275,33.17,4391.627090919674,159,0
Running,6,2015-07-04T10:04:39.000-07:00,1436029479,37.60177159309387,-122.40550982952118,32.6,4394.98935174436,159,0
Running,6,2015-07-04T10:04:40.000-07:00,1436029480,37.60178887844086,-122.40548169612885,32.64,4398.125752278036,160,0
Running,6,2015-07-04T10:04:41.000-07:00,1436029481,37.601806640625,-122.4054503440857,32.77,4401.521276271057,160,0
Running,6,2015-07-04T10:04:42.000-07:00,1436029482,37.60182476043701,-122.40541768074036,32.59,4405.034071461313,160,0
Running,6,2015-07-04T10:04:43.000-07:00,1436029483,37.60184466838837,-122.40538823604584,32.28,4408.444208158477,160,0
Running,6,2015-07-04T10:04:44.000-07:00,1436029484,37.60186469554901,-122.40535628795624,32.15,4412.033174835784,160,0
Running,6,2015-07-04T10:04:45.000-07:00,1436029485,37.601884603500366,-122.40532696247101,32.08,4415.435328847405,160,0
Running,6,2015-07-04T10:04:46.000-07:00,1436029486,37.60190439224243,-122.40529561042786,32.48,4418.966685474609,160,0
Running,6,2015-07-04T10:04:47.000-07:00,1436029487,37.60192394256592,-122.4052597284317,32.05,4422.803122486185,160,0
Running,6,2015-07-04T10:04:48.000-07:00,1436029488,37.60194253921509,-122.40522527694702,31.92,4426.475666128401,160,0
Running,6,2015-07-04T10:04:49.000-07:00,1436029489,37.60195851325989,-122.40519106388092,31.67,4429.974165994183,160,0
Running,6,2015-07-04T10:04:50.000-07:00,1436029490,37.601972579956055,-122.40515923500061,31.9,4433.184933621592,161,0
Running,6,2015-07-04T10:04:51.000-07:00,1436029491,37.601988792419434,-122.40512239933014,31.5,4436.897143128243,161,0
Running,6,2015-07-04T10:04:52.000-07:00,1436029492,37.602004408836365,-122.40508556365967,30.98,4440.577622003419,161,0
Running,6,2015-07-04T10:04:53.000-07:00,1436029493,37.60201823711395,-122.40505683422089,31.24,4443.539053740808,161,0
Running,6,2015-07-04T10:04:54.000-07:00,1436029494,37.602033853530884,-122.40503191947937,31.27,4446.337785361835,161,0
Running,6,2015-07-04T10:04:55.000-07:00,1436029495,37.60205364227295,-122.40500283241272,30.85,4449.71536241491,162,0
Running,6,2015-07-04T10:04:56.000-07:00,1436029496,37.60207462310791,-122.40496671199799,30.41,4453.661034390298,162,0
Running,6,2015-07-04T10:04:57.000-07:00,1436029497,37.602091789245605,-122.40492975711823,30.2,4457.434934978166,162,0
Running,6,2015-07-04T10:04:58.000-07:00,1436029498,37.60210931301117,-122.40489602088928,29.62,4460.988787176364,162,0
Running,6,2015-07-04T10:04:59.000-07:00,1436029499,37.60212564468384,-122.40486371517181,29.69,4464.364827041168,162,0
Running,6,2015-07-04T10:05:00.000-07:00,1436029500,37.60214388370514,-122.40483319759369,29.13,4467.732480114708,163,0
Running,6,2015-07-04T10:05:01.000-07:00,1436029501,37.60216176509857,-122.40480387210846,28.87,4470.992497239416,163,0
Running,6,2015-07-04T10:05:02.000-07:00,1436029502,37.60218334197998,-122.404776096344,28.78,4474.419431025866,163,0
Running,6,2015-07-04T10:05:03.000-07:00,1436029503,37.6022025346756,-122.40474855899811,28.74,4477.650480494171,163,0
Running,6,2015-07-04T10:05:04.000-07:00,1436029504,37.60222136974335,-122.40471827983856,28.81,4481.041911312305,163,0
Running,6,2015-07-04T10:05:05.000-07:00,1436029505,37.602235555648804,-122.40469336509705,28.92,4483.74482612852,164,0
Running,6,2015-07-04T10:05:06.000-07:00,1436029506,37.60224652290344,-122.40466928482056,28.7,4486.191749953022,164,0
Running,6,2015-07-04T10:05:07.000-07:00,1436029507,37.60226011276245,-122.40463626384735,28.69,4489.469841532327,164,0
Running,6,2015-07-04T10:05:08.000-07:00,1436029508,37.6022732257843,-122.40460503101349,28.86,4492.583803444699,164,0
Running,6,2015-07-04T10:05:09.000-07:00,1436029509,37.60228967666626,-122.40457034111023,28.77,4496.145485536291,164,0
Running,6,2015-07-04T10:05:10.000-07:00,1436029510,37.602309346199036,-122.40453279018402,28.62,4500.111224636728,164,0
Running,6,2015-07-04T10:05:11.000-07:00,1436029511,37.60232377052307,-122.40450298786163,28.47,4503.187847245482,164,0
Running,6,2015-07-04T10:05:12.000-07:00,1436029512,37.60233807563782,-122.40447461605072,28.33,4506.150515962353,164,0
Running,6,2015-07-04T10:05:13.000-07:00,1436029513,37.602357268333435,-122.40444576740265,28.3,4509.469173773063,164,0
Running,6,2015-07-04T10:05:14.000-07:00,1436029514,37.602375984191895,-122.40441954135895,28.1,4512.578676844837,164,0
Running,6,2015-07-04T10:05:15.000-07:00,1436029515,37.60239577293396,-122.40439283847809,28.18,4515.799804397914,165,0
Running,6,2015-07-04T10:05:16.000-07:00,1436029516,37.60241091251373,-122.4043698310852,28.16,4518.434598815388,165,0
Running,6,2015-07-04T10:05:17.000-07:00,1436029517,37.6024227142334,-122.40434694290161,28.39,4520.840383262969,165,0
Running,6,2015-07-04T10:05:18.000-07:00,1436029518,37.602436542510986,-122.40431559085846,28.5,4524.001536096382,165,0
Running,6,2015-07-04T10:05:19.000-07:00,1436029519,37.60245358943939,-122.4042831659317,28.15,4527.429749918155,165,0
Running,6,2015-07-04T10:05:20.000-07:00,1436029520,37.60246980190277,-122.40425181388855,27.95,4530.727999290782,166,0
Running,6,2015-07-04T10:05:21.000-07:00,1436029521,37.60248827934265,-122.40421712398529,28.08,4534.410489101215,166,0
Running,6,2015-07-04T10:05:22.000-07:00,1436029522,37.60250747203827,-122.40417850017548,28.23,4538.426976908495,166,0
Running,6,2015-07-04T10:05:23.000-07:00,1436029523,37.60252404212952,-122.40414369106293,28.23,4542.004474606673,166,0
Running,6,2015-07-04T10:05:24.000-07:00,1436029524,37.602540493011475,-122.40411388874054,27.98,4545.204351007165,166,0
Running,6,2015-07-04T10:05:25.000-07:00,1436029525,37.60255825519562,-122.40408337116241,27.83,4548.540329335678,166,0
Running,6,2015-07-04T10:05:26.000-07:00,1436029526,37.602577209472656,-122.40405249595642,27.81,4551.9813065062235,166,0
Running,6,2015-07-04T10:05:27.000-07:00,1436029527,37.602596044540405,-122.40402555465698,27.98,4555.146659120048,166,0
Running,6,2015-07-04T10:05:28.000-07:00,1436029528,37.60261595249176,-122.40399813652039,27.94,4558.423023839831,166,0
Running,6,2015-07-04T10:05:29.000-07:00,1436029529,37.60263729095459,-122.40396809577942,27.91,4561.977401072961,166,0
Running,6,2015-07-04T10:05:30.000-07:00,1436029530,37.602659702301025,-122.40393424034119,27.84,4565.863995712802,167,0
Running,6,2015-07-04T10:05:31.000-07:00,1436029531,37.60268008708954,-122.40390169620514,27.85,4569.518791506316,167,0
Running,6,2015-07-04T10:05:32.000-07:00,1436029532,37.60269498825073,-122.4038714170456,28.01,4572.658978620206,167,0
Running,6,2015-07-04T10:05:33.000-07:00,1436029533,37.602707862854004,-122.40384089946747,27.89,4575.704842501378,167,0
Running,6,2015-07-04T10:05:34.000-07:00,1436029534,37.602720975875854,-122.40380799770355,28.03,4578.949431219058,167,0
Running,6,2015-07-04T10:05:35.000-07:00,1436029535,37.60273480415344,-122.4037755727768,28.06,4582.1934814652295,168,0
Running,6,2015-07-04T10:05:36.000-07:00,1436029536,37.60274577140808,-122.40375256538391,28.01,4584.558920678871,168,0
Running,6,2015-07-04T10:05:37.000-07:00,1436029537,37.60275983810425,-122.40372586250305,27.73,4587.383873212819,168,0
Running,6,2015-07-04T10:05:38.000-07:00,1436029538,37.60277569293976,-122.4036945104599,27.57,4590.660546801384,168,0
Running,6,2015-07-04T10:05:39.000-07:00,1436029539,37.602792620658875,-122.40366530418396,27.24,4593.848491792293,168,0
Running,6,2015-07-04T10:05:40.000-07:00,1436029540,37.60281145572662,-122.40363430976868,27.26,4597.289685934776,168,0
Running,6,2015-07-04T10:05:41.000-07:00,1436029541,37.602829933166504,-122.40360689163208,27.33,4600.460741978551,168,0
Running,6,2015-07-04T10:05:42.000-07:00,1436029542,37.60284888744354,-122.40358328819275,26.71,4603.4214488283615,168,0
Running,6,2015-07-04T10:05:43.000-07:00,1436029543,37.602866411209106,-122.40356516838074,26.79,4605.940368283319,168,0
Running,6,2015-07-04T10:05:44.000-07:00,1436029544,37.602882981300354,-122.40354645252228,27.11,4608.412882835146,168,0
Running,6,2015-07-04T10:05:45.000-07:00,1436029545,37.60289990901947,-122.40352666378021,26.82,4610.978434267247,168,0
Running,6,2015-07-04T10:05:46.000-07:00,1436029546,37.6029155254364,-122.4035028219223,26.77,4613.703652961868,168,0
Running,6,2015-07-04T10:05:47.000-07:00,1436029547,37.60293173789978,-122.4034754037857,26.75,4616.717635512595,168,0
Running,6,2015-07-04T10:05:48.000-07:00,1436029548,37.602946519851685,-122.40345168113708,26.73,4619.376426563216,168,0
Running,6,2015-07-04T10:05:49.000-07:00,1436029549,37.60295760631561,-122.40342128276825,26.34,4622.324497415199,168,0
Running,6,2015-07-04T10:05:50.000-07:00,1436029550,37.60296702384949,-122.40338790416718,26.44,4625.445892207861,168,0
Running,6,2015-07-04T10:05:51.000-07:00,1436029551,37.6029771566391,-122.40335285663605,26.44,4628.732572459506,168,0
Running,6,2015-07-04T10:05:52.000-07:00,1436029552,37.60299289226532,-122.40332007408142,26.24,4632.109256629306,168,0
Running,6,2015-07-04T10:05:53.000-07:00,1436029553,37.60301101207733,-122.40329205989838,26.18,4635.295187933561,168,0
Running,6,2015-07-04T10:05:54.000-07:00,1436029554,37.60303092002869,-122.40326702594757,25.93,4638.419923982394,168,0
Running,6,2015-07-04T10:05:55.000-07:00,1436029555,37.60305309295654,-122.40324139595032,25.83,4641.7630969930615,169,0
Running,6,2015-07-04T10:05:56.000-07:00,1436029556,37.603074073791504,-122.40321731567383,25.94,4644.916329451291,169,0
Running,6,2015-07-04T10:05:57.000-07:00,1436029557,37.60309159755707,-122.40319323539734,25.85,4647.7967835602285,169,0
Running,6,2015-07-04T10:05:58.000-07:00,1436029558,37.60310649871826,-122.40316712856293,25.86,4650.6313733852785,169,0
Running,6,2015-07-04T10:05:59.000-07:00,1436029559,37.6031174659729,-122.40314197540283,25.79,4653.160655197926,169,0
Running,6,2015-07-04T10:06:00.000-07:00,1436029560,37.603126883506775,-122.40311801433563,25.94,4655.516983955285,170,0
Running,6,2015-07-04T10:06:01.000-07:00,1436029561,37.603140234947205,-122.40308749675751,25.86,4658.588111735534,170,0
Running,6,2015-07-04T10:06:02.000-07:00,1436029562,37.603151679039,-122.40305805206299,25.81,4661.477367664263,170,0
Running,6,2015-07-04T10:06:03.000-07:00,1436029563,37.60316455364227,-122.40303015708923,25.59,4664.321362902243,170,0
Running,6,2015-07-04T10:06:04.000-07:00,1436029564,37.60317921638489,-122.4029974937439,25.38,4667.628651360874,170,0
Running,6,2015-07-04T10:06:05.000-07:00,1436029565,37.60319483280182,-122.40296757221222,25.39,4670.7851498994205,170,0
Running,6,2015-07-04T10:06:06.000-07:00,1436029566,37.603211402893066,-122.40293753147125,25.49,4674.009817843076,170,0
Running,6,2015-07-04T10:06:07.000-07:00,1436029567,37.60322713851929,-122.40291368961334,25.37,4676.74349507056,170,0
Running,6,2015-07-04T10:06:08.000-07:00,1436029568,37.60324156284332,-122.40289068222046,25.49,4679.3281800329805,170,0
Running,6,2015-07-04T10:06:09.000-07:00,1436029569,37.60325753688812,-122.40286946296692,25.32,4681.9068082451995,170,0
Running,6,2015-07-04T10:06:10.000-07:00,1436029570,37.60327470302582,-122.4028480052948,25.46,4684.593210124641,170,0
Running,6,2015-07-04T10:06:11.000-07:00,1436029571,37.60329246520996,-122.40282690525055,25.43,4687.305413855125,170,0
Running,6,2015-07-04T10:06:12.000-07:00,1436029572,37.603310108184814,-122.40280389785767,25.53,4690.126186105086,170,0
Running,6,2015-07-04T10:06:13.000-07:00,1436029573,37.60332894325256,-122.40277659893036,25.57,4693.315212081935,170,0
Running,6,2015-07-04T10:06:14.000-07:00,1436029574,37.603347301483154,-122.40274858474731,25.61,4696.517966602492,170,0
Running,6,2015-07-04T10:06:15.000-07:00,1436029575,37.60336410999298,-122.40271985530853,25.85,4699.6641977203335,171,0
Running,6,2015-07-04T10:06:16.000-07:00,1436029576,37.60338258743286,-122.40269064903259,25.54,4702.956810201129,171,0
Running,6,2015-07-04T10:06:17.000-07:00,1436029577,37.60340142250061,-122.40266072750092,25.09,4706.323484252989,171,0
Running,6,2015-07-04T10:06:18.000-07:00,1436029578,37.603418469429016,-122.40263438224792,24.4,4709.320069329395,171,0
Running,6,2015-07-04T10:06:19.000-07:00,1436029579,37.603437185287476,-122.40260899066925,24.21,4712.375323970393,171,0
Running,6,2015-07-04T10:06:20.000-07:00,1436029580,37.60345506668091,-122.40258157253265,24.34,4715.50382898888,171,0
Running,6,2015-07-04T10:06:21.000-07:00,1436029581,37.603471636772156,-122.40255272388458,24.71,4718.642877125961,171,0
Running,6,2015-07-04T10:06:22.000-07:00,1436029582,37.603487849235535,-122.40252530574799,24.84,4721.656845206418,171,0
Running,6,2015-07-04T10:06:23.000-07:00,1436029583,37.60350298881531,-122.40249955654144,24.77,4724.4816420627585,171,0
Running,6,2015-07-04T10:06:24.000-07:00,1436029584,37.603516697883606,-122.40247452259064,24.99,4727.162561587861,171,0
Running,6,2015-07-04T10:06:25.000-07:00,1436029585,37.60353195667267,-122.40244781970978,25.1,4730.062989778676,170,0
Running,6,2015-07-04T10:06:26.000-07:00,1436029586,37.60354733467102,-122.40241980552673,25.02,4733.065400393288,170,0
Running,6,2015-07-04T10:06:27.000-07:00,1436029587,37.60356247425079,-122.40239238739014,24.92,4736.009562581588,170,0
Running,6,2015-07-04T10:06:28.000-07:00,1436029588,37.60357582569122,-122.40236616134644,24.91,4738.7558130392545,170,0
Running,6,2015-07-04T10:06:29.000-07:00,1436029589,37.60358917713165,-122.40234124660492,24.94,4741.405615544568,170,0
Running,6,2015-07-04T10:06:30.000-07:00,1436029590,37.6036057472229,-122.40231478214264,25.1,4744.377172833728,170,0
Running,6,2015-07-04T10:06:31.000-07:00,1436029591,37.60362493991852,-122.40228593349457,25.11,4747.695797479809,170,0
Running,6,2015-07-04T10:06:32.000-07:00,1436029592,37.603644371032715,-122.40225911140442,25.04,4750.89760496547,170,0
Running,6,2015-07-04T10:06:33.000-07:00,1436029593,37.6036616563797,-122.4022285938263,25.18,4754.202435423835,170,0
Running,6,2015-07-04T10:06:34.000-07:00,1436029594,37.603678584098816,-122.40219688415527,25.08,4757.570863006472,170,0
Running,6,2015-07-04T10:06:35.000-07:00,1436029595,37.60369575023651,-122.40216290950775,25.01,4761.120705165913,169,0
Running,6,2015-07-04T10:06:36.000-07:00,1436029596,37.603715658187866,-122.40213131904602,24.89,4764.676697267597,169,0
Running,6,2015-07-04T10:06:37.000-07:00,1436029597,37.60373520851135,-122.40210390090942,24.88,4767.926299114087,169,0
Running,6,2015-07-04T10:06:38.000-07:00,1436029598,37.603750586509705,-122.40208089351654,24.74,4770.578082696251,169,0
Running,6,2015-07-04T10:06:39.000-07:00,1436029599,37.603761196136475,-122.40205955505371,24.95,4772.7974109480365,169,0
Running,6,2015-07-04T10:06:40.000-07:00,1436029600,37.60377013683319,-122.40203666687012,24.97,4775.045497870956,170,0
Running,6,2015-07-04T10:06:41.000-07:00,1436029601,37.60378289222717,-122.40200972557068,24.94,4777.81038186495,170,0
Running,6,2015-07-04T10:06:42.000-07:00,1436029602,37.603797912597656,-122.40198063850403,25.13,4780.869049730098,170,0
Running,6,2015-07-04T10:06:43.000-07:00,1436029603,37.60381364822388,-122.40195500850677,25.21,4783.725523694758,170,0
Running,6,2015-07-04T10:06:44.000-07:00,1436029604,37.60382795333862,-122.40193402767181,25.23,4786.164041828446,170,0
Running,6,2015-07-04T10:06:45.000-07:00,1436029605,37.60384476184845,-122.4019101858139,25.37,4788.975559661493,170,0
Running,6,2015-07-04T10:06:46.000-07:00,1436029606,37.60386121273041,-122.40188789367676,25.33,4791.659348334969,170,0
Running,6,2015-07-04T10:06:47.000-07:00,1436029607,37.60387921333313,-122.4018657207489,25.18,4794.456081906963,170,0
Running,6,2015-07-04T10:06:48.000-07:00,1436029608,37.60390043258667,-122.40183973312378,25.22,4797.743677888698,170,0
Running,6,2015-07-04T10:06:49.000-07:00,1436029609,37.6039217710495,-122.40181171894073,25.02,4801.16717196712,170,0
Running,6,2015-07-04T10:06:50.000-07:00,1436029610,37.603941798210144,-122.40178596973419,25.02,4804.3459461083075,170,0
Running,6,2015-07-04T10:06:51.000-07:00,1436029611,37.60395705699921,-122.4017642736435,25.27,4806.901695317009,170,0
Running,6,2015-07-04T10:06:52.000-07:00,1436029612,37.603973269462585,-122.40173947811127,25.12,4809.733872784717,170,0
Running,6,2015-07-04T10:06:53.000-07:00,1436029613,37.60398769378662,-122.4017151594162,25.33,4812.410087408407,170,0
Running,6,2015-07-04T10:06:54.000-07:00,1436029614,37.60399782657623,-122.40169441699982,25.18,4814.556817762566,170,0
Running,6,2015-07-04T10:06:55.000-07:00,1436029615,37.60400414466858,-122.40167236328125,25.27,4816.622740257674,170,0
Running,6,2015-07-04T10:06:56.000-07:00,1436029616,37.604013085365295,-122.40164482593536,25.43,4819.244423696239,170,0
Running,6,2015-07-04T10:06:57.000-07:00,1436029617,37.60402321815491,-122.40161454677582,25.43,4822.140036492697,170,0
Running,6,2015-07-04T10:06:58.000-07:00,1436029618,37.6040358543396,-122.40158236026764,25.38,4825.3045201626355,170,0
Running,6,2015-07-04T10:06:59.000-07:00,1436029619,37.60405087471008,-122.40155160427094,25.08,4828.4873616537825,170,0
Running,6,2015-07-04T10:07:00.000-07:00,1436029620,37.60406577587128,-122.40152668952942,25.09,4831.237406745105,170,0
Running,6,2015-07-04T10:07:01.000-07:00,1436029621,37.60408389568329,-122.40150129795074,24.97,4834.24789259329,170,0
Running,6,2015-07-04T10:07:02.000-07:00,1436029622,37.60410225391388,-122.40146994590759,24.83,4837.682322684276,170,0
Running,6,2015-07-04T10:07:03.000-07:00,1436029623,37.60411846637726,-122.40143084526062,24.51,4841.570080467117,170,0
Running,6,2015-07-04T10:07:04.000-07:00,1436029624,37.604132652282715,-122.4013946056366,24.31,4845.131004301005,170,0
Running,6,2015-07-04T10:07:05.000-07:00,1436029625,37.60414659976959,-122.40135824680328,24.5,4848.689712390848,170,0
Running,6,2015-07-04T10:07:06.000-07:00,1436029626,37.60416543483734,-122.40132141113281,24.4,4852.551883134102,170,0
Running,6,2015-07-04T10:07:07.000-07:00,1436029627,37.60418510437012,-122.40128946304321,24.45,4856.1162421701565,170,0
Running,6,2015-07-04T10:07:08.000-07:00,1436029628,37.60420501232147,-122.40125966072083,24.48,4859.550341470055,170,0
Running,6,2015-07-04T10:07:09.000-07:00,1436029629,37.60422372817993,-122.40123295783997,24.51,4862.691138750738,170,0
Running,6,2015-07-04T10:07:10.000-07:00,1436029630,37.60424542427063,-122.401202917099,24.61,4866.272142311639,170,0
Running,6,2015-07-04T10:07:11.000-07:00,1436029631,37.60426485538483,-122.40117466449738,24.51,4869.5680319787525,170,0
Running,6,2015-07-04T10:07:12.000-07:00,1436029632,37.60428249835968,-122.40114915370941,24.37,4872.5511913201335,170,0
Running,6,2015-07-04T10:07:13.000-07:00,1436029633,37.60430037975311,-122.40112113952637,24.37,4875.720389878742,170,0
Running,6,2015-07-04T10:07:14.000-07:00,1436029634,37.60431909561157,-122.40109133720398,24.35,4879.0705723909905,170,0
Running,6,2015-07-04T10:07:15.000-07:00,1436029635,37.60433638095856,-122.40105926990509,24.3,4882.487362603621,170,0
Running,6,2015-07-04T10:07:16.000-07:00,1436029636,37.60435163974762,-122.40102672576904,24.37,4885.818741406755,170,0
Running,6,2015-07-04T10:07:17.000-07:00,1436029637,37.604369044303894,-122.40099143981934,24.29,4889.480427697914,170,0
Running,6,2015-07-04T10:07:18.000-07:00,1436029638,37.60438776016235,-122.40095782279968,24.23,4893.099981117569,170,0
Running,6,2015-07-04T10:07:19.000-07:00,1436029639,37.60440754890442,-122.40092253684998,24.42,4896.908439421495,170,0
Running,6,2015-07-04T10:07:20.000-07:00,1436029640,37.604426980018616,-122.40088987350464,24.49,4900.506769467001,170,0
Running,6,2015-07-04T10:07:21.000-07:00,1436029641,37.604448080062866,-122.40085995197296,24.4,4904.0356049996035,170,0
Running,6,2015-07-04T10:07:22.000-07:00,1436029642,37.60446774959564,-122.40083110332489,24.24,4907.388550935745,170,0
Running,6,2015-07-04T10:07:23.000-07:00,1436029643,37.604485511779785,-122.40080606937408,23.8,4910.349016776323,170,0
Running,6,2015-07-04T10:07:24.000-07:00,1436029644,37.60450339317322,-122.40077674388885,23.74,4913.608969458605,170,0
Running,6,2015-07-04T10:07:25.000-07:00,1436029645,37.60452139377594,-122.40074586868286,23.63,4916.985977200226,169,0
Running,6,2015-07-04T10:07:26.000-07:00,1436029646,37.60454022884369,-122.40071320533752,23.43,4920.544901548674,169,0
